Kunta;place_fi;wgs;ykj;town_sv;place_sv;town_en;place_en;country_fi;country_sv;country_en;organization;org_abbrev
Rautalampi;Rastunsuo, lintujärvi;62.7316:26.7301;6958627:3486371;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Rautalampi;Toholahti, Toholahden silta;62.6184:26.8558;6945991:3492771;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Rautalampi;Tyyrinvirta, Koskelovedensuu;62.6728:26.8536;6952059:3492669;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Rautalampi;Vaajasalmi, Nokisenkoski;62.7116:26.8795;6956382:3494004;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Rautalampi;Vaajasalmi, Pirttiniemen vesijättö;62.6913:26.8458;6954124:3492274;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Rautalampi;Vaajasalmi, Tyyrinvirran silta;62.6665:26.8238;6951359:3491139;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Rautalampi;Vaajasalmi, Tyyrinvirta torni;62.6651:26.8194;6951199:3490913;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Siilinjärvi;Aappola, Aappolantie;63.1127:27.6343;7001237:3532189;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Siilinjärvi;Aappola, Pirttilahti;63.1060:27.6349;7000487:3532227;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Siilinjärvi;Aappola, Saitalampi;63.1166:27.6365;7001677:3532297;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Siilinjärvi;Apaja-Kumpunen;63.0516:27.6525;6994433:3533179;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Siilinjärvi;Harakkala pellot;62.9957:27.5506;6988160:3528078;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Siilinjärvi;Jälä, Iso-Jälän pohjoisranta;63.0310:27.7537;6992193:3538321;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Siilinjärvi;Jälä, Jälän pellot;63.0410:27.7374;6993301:3537485;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Siilinjärvi;Jälä, uimaranta;63.0078:27.7301;6989596:3537158;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Siilinjärvi;Jännevirta;62.9717:27.8275;6985627:3542143;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Siilinjärvi;Kasurilanmäki;63.0400:27.7046;6993171:3535825;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Siilinjärvi;Kasurila, Pieni-Siili, pellot;63.0514:27.7078;6994446:3535972;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Siilinjärvi;Kasurila, Räsniemen pellot;63.0557:27.6503;6994891:3533063;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Siilinjärvi;Kemira;63.0971:27.7316;6999551:3537119;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Siilinjärvi;Keskimmäinen, vanha kaatopaikka-alue;63.1290:27.5019;7002994:3525494;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Siilinjärvi;kirkonkylä, Ahmon pellot;63.0927:27.6678;6999029:3533901;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Siilinjärvi;kirkonkylä, Joenniska;63.0821:27.6724;6997847:3534147;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Siilinjärvi;kirkonkylä, Siilinjoen suu;63.0726:27.6772;6996791:3534399;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Siilinjärvi;kirkonkylä, Siilinkoski;63.0777:27.6765;6997359:3534359;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Siilinjärvi;kirkonkylä, Taivallahti;63.0806:27.6419;6997665:3532609;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Siilinjärvi;Koivusaari, pellot;63.0635:27.5246;6995699:3526697;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Siilinjärvi;Mikka, pellot, eteläosa;63.1689:27.5505;7007463:3527907;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Siilinjärvi;Mikka, pellot, pohjoisosa;63.1825:27.5354;7008966:3527134;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Siilinjärvi;Mustin allas, pohjoisosa (portti 22);63.1884:27.7400;7009733:3537425;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Siilinjärvi;Mustin allas (portti 21);63.1846:27.7061;7009287:3535723;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Siilinjärvi;Musti, Puuhamaa;63.1842:27.7259;7009253:3536725;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Siilinjärvi;Pöljänjoki;63.1176:27.6377;7001783:3532356;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Siilinjärvi;Raasio, eteläliete;63.1396:27.7184;7004285:3536401;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Siilinjärvi;Raasio, koillisliete;63.1504:27.7237;7005482:3536654;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Siilinjärvi;Raasio, länsiliete;63.1467:27.7095;7005069:3535945;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Siilinjärvi;Rissala, T-laituri;62.9932:27.8176;6988023:3541611;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Siilinjärvi;Siilinjoki, Jokisuuntien silta;63.0732:27.6778;6996853:3534432;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Siilinjärvi;Siltasalmi;63.0216:27.7783;6991159:3539581;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Siilinjärvi;Toivalannotko, itäosa;62.9920:27.7111;6987828:3536214;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Siilinjärvi;Toivalannotko, länsiosa;62.9982:27.6981;6988504:3535548;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Siilinjärvi;Toivalannotko, vanha 5-tie, levike;62.9944:27.7127;6988096:3536290;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Siilinjärvi;Vehkamäki (kulkulupa tarvitaan);62.9798:27.8137;6986527:3541431;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Sonkajärvi;Hankalampi, lintutorni;63.7165:27.9483;7068733:3547042;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Sonkajärvi;Iso-Luotonen;63.5665:27.7136;7051862:3535627;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Sonkajärvi;Jyrkkä, Haapakoski;63.7773:27.8085;7075415:3540048;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Sonkajärvi;Koirakoski;63.6063:27.8048;7056346:3540103;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Sonkajärvi;Koivujärvi;63.7370:27.7016;7070857:3534825;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Sonkajärvi;Laakajärvi;63.8378:27.9269;7082232:3545789;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Sonkajärvi;Rikkalampi;63.6301:27.4685;7058836:3523400;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Sonkajärvi;Sonkakoski;63.7386:27.4925;7070946:3524497;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Sonkajärvi;Sukeva, Iskolan pellot;63.8902:27.4699;7087832:3523257;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Sonkajärvi;Sukeva, jätealtaat;63.8636:27.4237;7084850:3521007;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Sonkajärvi;Sukeva, Myllykoski;63.8519:27.4197;7083546:3520815;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Sonkajärvi;Sukeva, Pienenvedenkoski;63.8572:27.4206;7084134:3520859;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Sonkajärvi;Sukeva, Raudanvesi;63.9157:27.6467;7090745:3531911;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Sonkajärvi;Sukeva, Saukkosuo;63.8934:27.4909;7088201:3524286;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Sonkajärvi;Sukeva, Sukevanjärvi;63.8683:27.4188;7085370:3520763;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Suonenjoki;Heinäsalmi, Hoikan veneranta;62.4924:27.2396;6931960:3512525;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Suonenjoki;Hulkkola, Lassilan pellot;62.5157:27.3122;6934572:3516255;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Suonenjoki;Iisveden taajama, Iisvedenraitti;62.6653:27.0473;6951213:3502594;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Suonenjoki;Iisvesi, Jauholahti;62.6648:27.0017;6951153:3500258;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Suonenjoki;Iisvesi, Kinnulanniemi, Venetsian karikko 6952209;62.6787:27.0166;6952709:3501020;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Suonenjoki;Iisvesi, venesatama;62.6668:27.0479;6951383:3502626;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Suonenjoki;Jalkala, Tenhanlahti;62.5702:27.2221;6940630:3511591;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Suonenjoki;Karsikonmäki, Koppelosuo;62.6752:27.1276;6952325:3506710;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Suonenjoki;Kimpanlampi;62.6384:27.1043;6948220:3505521;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Suonenjoki;Kruununsilta;62.6267:27.1281;6946911:3506746;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Suonenjoki;Levän pellot (Koskelo);62.5862:27.0510;6942399:3502794;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Suonenjoki;Metsäntutkimuslaitos, Juntintie;62.6391:27.0513;6948290:3502805;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Suonenjoki;Mustolanmäki;62.7171:27.0160;6956988:3500991;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Suonenjoki;Myllykoski;62.6529:27.0773;6949830:3504135;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Suonenjoki;Pappilanpelto (keskustaajama);62.6123:27.1491;6945309:3507826;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Suonenjoki;Poskilampi (keskustaajama);62.6194:27.1042;6946105:3505520;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Suonenjoki;Purola (keskustaajama);62.6341:27.1128;6947736:3505961;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Suonenjoki;Putramo, Koivulahti;62.5958:27.1482;6943474:3507783;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Suonenjoki;Putramo, Laakonlahti;62.5780:27.1631;6941497:3508554;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Suonenjoki;Pörölänmäki, Hirvola;62.5190:27.1184;6934906:3506271;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Suonenjoki;Rautatiesilta-Terveyskeskus;62.6288:27.1242;6947151:3506542;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Suonenjoki;Saunaniemi 1;62.6722:26.9302;6951982:3496595;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Suonenjoki;Saunaniemi 2;62.6684:26.9312;6951558:3496643;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Suonenjoki;Saunaniemi 3;62.6634:26.9381;6951005:3497000;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Suonenjoki;Siioninsilta;62.6185:27.1342;6945999:3507058;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Suonenjoki;Suontee, Liminka;62.4865:27.1878;6931299:3509852;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Suonenjoki;Vuorijärven Kirkkovuori;62.5812:26.8757;6941846:3493782;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Suonenjoki;Yläkoski;62.6372:27.0871;6948081:3504640;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Tervo;Lohimaa;63.0084:26.6850;6989498:3484214;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Tervo;Tervamäen näkötorni;62.9653:26.6996;6984686:3484931;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Tervo;Äyskoski;63.0113:26.6793;6989818:3483926;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Tuusniemi;Kirkonkylä, satama;62.8017:28.4997;6967302:3576676;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Tuusniemi;Koivulahti, venesatama;62.8580:28.2752;6973329:3565100;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Tuusniemi;Kojanlahti, venesatama;62.6776:28.5930;6953594:3581776;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Tuusniemi;Liukonpelto;62.8143:28.6720;6968924:3585425;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Tuusniemi;Luikonniemi;62.8152:28.4551;6968761:3574369;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Tuusniemi;Ohtaansalmi;62.7747:28.6960;6964548:3586769;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Tuusniemi;Olkilahti;62.8600:28.2453;6973527:3563573;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Tuusniemi;Susijärvi;62.8242:28.6477;6970000:3584159;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Varkaus;Huruslahti, laituri;62.3171:27.8756;6912711:3545575;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Varkaus;Komminselkä, Viltinranta;62.3235:27.9088;6913451:3547283;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Varkaus;Kopolanvirta;62.3286:27.9663;6914057:3550255;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Varkaus;Kämäri, luontopolku;62.3119:27.9003;6912149:3546861;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Varkaus;Lehtoniemi, kärki;62.2987:27.8868;6910667:3546181;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Varkaus;Mula, lintutorni;62.2977:27.8521;6910537:3544383;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Varkaus;Niittypuro;62.3435:27.7551;6915575:3539289;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Varkaus;Pirtinniemi;62.3084:27.8820;6911743:3545919;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Varkaus;Pirtinvirta;62.3115:27.8843;6912091:3546031;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Varkaus;Pitkälänniemi, pellot;62.3186:27.9368;6912925:3548741;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Varkaus;Pussilanjoki, laituri;62.3362:27.8798;6914841:3545759;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Varkaus;Ruokojärvi, lintutorni;62.3252:27.7962;6913565:3541445;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Varkaus;Taipaleenkanava, niemi;62.3000:27.9085;6910831:3547305;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Varkaus;Tyyskä;62.3090:27.8921;6911819:3546441;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Varkaus;Ämmäkoski, levike;62.3121:27.9023;6912175:3546967;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Vesanto;Sonkari, Koivulahden torni;62.8424:26.5729;6971019:3478411;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Vieremä;Ala-Kotvakko;63.8841:27.0737;7087065:3503795;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Vieremä;Haajainen,Venelahti;63.6442:26.9454;7060329:3497465;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Vieremä;Heinäjärvi;63.7462:27.0174;7071689:3501033;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Vieremä;Mykänlampi;63.7437:27.0122;7071413:3500773;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Vieremä;Nissilä, Kaatiainen;63.9399:26.9057;7093291:3495547;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Vieremä;Nissilä, Rahajärvi-Kontteroinen;63.9909:26.8109;7098981:3490915;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Vieremä;Saarisuo-Kurkisuo;63.9407:26.6279;7093433:3481927;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Vieremä;Talaskangas, Pikku-Talaksen laavu;63.9898:27.1192;7098851:3506007;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Vieremä;Ylä-Haajainen;63.6569:26.9554;7061737:3497961;;;;;Suomi;Finland;Finland;Pohjois-Savon – Lintuyhdistys Kuikka;PSLY
Hyrynsalmi;Hyrynjärvi;64.6760:28.5008;7176200:3571825;;;;;Suomi;Finland;Finland;Kainuun Lintutieteellinen Yhdistys ry;KLY
Hyrynsalmi;Karpinvaara;64.5987:28.3289;7167400:3563800;;;;;Suomi;Finland;Finland;Kainuun Lintutieteellinen Yhdistys ry;KLY
Hyrynsalmi;Komulanköngäs;64.7443:28.1927;7183500:3556975;;;;;Suomi;Finland;Finland;Kainuun Lintutieteellinen Yhdistys ry;KLY
Hyrynsalmi;Kuivajärvi;64.6203:28.8986;7170500:3591000;;;;;Suomi;Finland;Finland;Kainuun Lintutieteellinen Yhdistys ry;KLY
Hyrynsalmi;Lietekylä;64.6821:28.2298;7176600:3558875;;;;;Suomi;Finland;Finland;Kainuun Lintutieteellinen Yhdistys ry;KLY
Hyrynsalmi;Peuravaara;64.6559:28.1957;7173650:3557300;;;;;Suomi;Finland;Finland;Kainuun Lintutieteellinen Yhdistys ry;KLY
Hyrynsalmi;Pieni Tuomivaara;64.7232:28.2725;7181222:3560821;;;;;Suomi;Finland;Finland;Kainuun Lintutieteellinen Yhdistys ry;KLY
Hyrynsalmi;Väisälä;64.7600:28.3027;7185350:3562175;;;;;Suomi;Finland;Finland;Kainuun Lintutieteellinen Yhdistys ry;KLY
Kajaani;A. Partasen puutarha;64.2901:27.5411;7132438:3526372;;;;;Suomi;Finland;Finland;Kainuun Lintutieteellinen Yhdistys ry;KLY
Kajaani;Arppen muistometsä;64.1720:27.6010;7119300:3529400;;;;;Suomi;Finland;Finland;Kainuun Lintutieteellinen Yhdistys ry;KLY
Kajaani;Auralan komposti;64.2418:27.6599;7127109:3532185;;;;;Suomi;Finland;Finland;Kainuun Lintutieteellinen Yhdistys ry;KLY
Kajaani;Halla-aho, Kylä;63.9641:27.5910;7096124:3529128;;;;;Suomi;Finland;Finland;Kainuun Lintutieteellinen Yhdistys ry;KLY
Kajaani;Hevossuo;64.1951:27.6561;7121900:3532050;;;;;Suomi;Finland;Finland;Kainuun Lintutieteellinen Yhdistys ry;KLY
Kajaani;Joutensuo;64.0282:27.2477;7103150:3512280;;;;;Suomi;Finland;Finland;Kainuun Lintutieteellinen Yhdistys ry;KLY
Kajaani;Juuttaanniemi;64.2837:27.4667;7131700:3522775;;;;;Suomi;Finland;Finland;Kainuun Lintutieteellinen Yhdistys ry;KLY
Kajaani;Kajaaninjoki;64.2465:27.6585;7127630:3532110;;;;;Suomi;Finland;Finland;Kainuun Lintutieteellinen Yhdistys ry;KLY
Kajaani;Kalkkisilta;64.2311:27.7255;7125951:3535377;;;;;Suomi;Finland;Finland;Kainuun Lintutieteellinen Yhdistys ry;KLY
Kajaani;Karjalanniemi;64.1408:27.2060;7115700:3510200;;;;;Suomi;Finland;Finland;Kainuun Lintutieteellinen Yhdistys ry;KLY
Kajaani;Karolineburg;64.2306:27.7301;7125900:3535600;;;;;Suomi;Finland;Finland;Kainuun Lintutieteellinen Yhdistys ry;KLY
Kajaani;Karppisen-, Salin- ja Joutensuo;64.1592:27.4070;7117800:3519975;;;;;Suomi;Finland;Finland;Kainuun Lintutieteellinen Yhdistys ry;KLY
Kajaani;Kirjaston ranta;64.2307:27.7239;7125900:3535300;;;;;Suomi;Finland;Finland;Kainuun Lintutieteellinen Yhdistys ry;KLY
Kajaani;Koivukoski;64.2270:27.7348;7125502:3535835;;;;;Suomi;Finland;Finland;Kainuun Lintutieteellinen Yhdistys ry;KLY
Kajaani;Koutalahti kalasatama;64.2648:27.5161;7129605:3525188;;;;;Suomi;Finland;Finland;Kainuun Lintutieteellinen Yhdistys ry;KLY
Kajaani;Koutalampi;64.2732:27.5123;7130544:3524994;;;;;Suomi;Finland;Finland;Kainuun Lintutieteellinen Yhdistys ry;KLY
Kajaani;Koutaniemi;64.2672:27.5804;7129900:3528300;;;;;Suomi;Finland;Finland;Kainuun Lintutieteellinen Yhdistys ry;KLY
Kajaani;Kuluntajärvi lintutorni;64.2944:27.8735;7133100:3542464;;;;;Suomi;Finland;Finland;Kainuun Lintutieteellinen Yhdistys ry;KLY
Kajaani;Kuluntalahti satama;64.2716:27.8896;7130568:3543277;;;;;Suomi;Finland;Finland;Kainuun Lintutieteellinen Yhdistys ry;KLY
Kajaani;Kuusiranta;64.2048:27.0870;7122825:3504400;;;;;Suomi;Finland;Finland;Kainuun Lintutieteellinen Yhdistys ry;KLY
Kajaani;Kuusiranta kalasatama;64.2051:27.1085;7122860:3505443;;;;;Suomi;Finland;Finland;Kainuun Lintutieteellinen Yhdistys ry;KLY
Kajaani;Kylmä;64.1990:27.7776;7122400:3537950;;;;;Suomi;Finland;Finland;Kainuun Lintutieteellinen Yhdistys ry;KLY
Kajaani;Kyynäspääniemi;64.2284:27.7365;7125661:3535918;;;;;Suomi;Finland;Finland;Kainuun Lintutieteellinen Yhdistys ry;KLY
Kajaani;Käkilahti satama;64.2324:26.9559;7125895:3498030;;;;;Suomi;Finland;Finland;Kainuun Lintutieteellinen Yhdistys ry;KLY
Kajaani;Käkilahti silta;64.2468:26.9431;7127504:3497411;;;;;Suomi;Finland;Finland;Kainuun Lintutieteellinen Yhdistys ry;KLY
Kajaani;Käkisaari;64.2307:26.9985;7125700:3500100;;;;;Suomi;Finland;Finland;Kainuun Lintutieteellinen Yhdistys ry;KLY
Kajaani;Lahnasjärvi;63.9643:27.7869;7096250:3538725;;;;;Suomi;Finland;Finland;Kainuun Lintutieteellinen Yhdistys ry;KLY
Kajaani;Lahnasjärvi, Kylä;63.9665:27.8533;7096534:3541977;;;;;Suomi;Finland;Finland;Kainuun Lintutieteellinen Yhdistys ry;KLY
Kajaani;Lehtovaara;64.0784:27.6830;7108900:3533500;;;;;Suomi;Finland;Finland;Kainuun Lintutieteellinen Yhdistys ry;KLY
Kajaani;Leihu;64.2564:27.9329;7128900:3545400;;;;;Suomi;Finland;Finland;Kainuun Lintutieteellinen Yhdistys ry;KLY
Kajaani;Lukkarinnurmi;64.2588:27.6432;7128998:3531352;;;;;Suomi;Finland;Finland;Kainuun Lintutieteellinen Yhdistys ry;KLY
Kajaani;Maaston kaatopaikka;64.2238:27.6536;7125100:3531900;;;;;Suomi;Finland;Finland;Kainuun Lintutieteellinen Yhdistys ry;KLY
Kajaani;Mainuanniemi;64.1146:27.4638;7112850:3522775;;;;;Suomi;Finland;Finland;Kainuun Lintutieteellinen Yhdistys ry;KLY
Kajaani;Majasaarenkangas;64.1566:27.6325;7117600:3530950;;;;;Suomi;Finland;Finland;Kainuun Lintutieteellinen Yhdistys ry;KLY
Kajaani;Mantereenlahti;64.2649:27.5762;7129643:3528098;;;;;Suomi;Finland;Finland;Kainuun Lintutieteellinen Yhdistys ry;KLY
Kajaani;Murtomäki as.;64.0654:27.5762;7107400:3528300;;;;;Suomi;Finland;Finland;Kainuun Lintutieteellinen Yhdistys ry;KLY
